gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Smp_073470	3911.499962957586	-0.20951425339254195	0.09734701484398804	-2.152241172760329	0.03137836439950622	0.055570979730957225
Smp_334490	794.1944669950718	-0.30826020815975763	0.14323749910760267	-2.152091526871653	0.031390146369697725	0.05557664929610492
Smp_001960	2685.914536048998	0.1710249247569469	0.07951999643855462	2.150715950913032	0.0314986265743755	0.05575861549520473
Smp_154850	1742.2779828643054	-0.551299664306086	0.2564881136769581	-2.1494160349295464	0.0316014354747448	0.05593047832077321
Smp_127440	5348.042618749232	-0.15617221800807768	0.07266277105378902	-2.1492741846092045	0.03161267165407584	0.05594023631763058
Smp_036220	12836.67872605542	0.4526983790177047	0.21066458718805708	2.1489059222544498	0.03164185826994688	0.05598174924682909
Smp_016780	937.0738969604656	-1.204746785067046	0.5609474000697509	-2.147700096153832	0.031737587733808394	0.05612786273168877
Smp_129130	2592.424548192172	0.28190134371552494	0.1312589852266623	2.1476727343939808	0.03173976283805099	0.05612786273168877
Smp_244380	4170.162925168293	-0.29217122920137256	0.13604237196929542	-2.14764874334384	0.031741670095220005	0.05612786273168877
Smp_042990	3277.3280380173974	0.27010681151911015	0.12582486493399372	2.1466886665112264	0.03181807564827797	0.05625279245106116
Smp_069890	345.928049385189	-0.39958406081190195	0.18628543669358702	-2.1450096577821096	0.03195207481929382	0.056479481258335816
Smp_026700	709.0621795647895	0.23472684181141412	0.10947965383239108	2.1440225064172327	0.032031083487178216	0.0565986697554532
Smp_064750	2372.4571091913053	-0.2775839739595866	0.12946755083016	-2.1440428291080504	0.03202945523257867	0.0565986697554532
Smp_085840	8086.617010144894	-1.7716745670019238	0.8265640855447532	-2.143420695364823	0.03207933277561078	0.05667368116421387
Smp_025510	9609.306350726962	-0.1642360891743003	0.0766457073972679	-2.1427956600757345	0.032129509962843694	0.056752070814383285
Smp_024180	459.9902395191351	-1.2317567477554934	0.5748731706468418	-2.1426582603768627	0.032140549282629084	0.05676131332207756
Smp_172200	1081.9809955136702	-0.33141829016656466	0.15484994890280573	-2.140254436729489	0.03233421000984381	0.057075645581301515
Smp_210160	1357.1327556984343	0.34046004958186743	0.15907061351182755	2.1403076411505313	0.03232991287416236	0.057075645581301515
Smp_340400	26.366445119699137	-0.878761116557773	0.4105915977176539	-2.140231610784347	0.032336053731892356	0.057075645581301515
Smp_169260	1756.2761864982058	-0.6910987830206251	0.32295684174653005	-2.139910643425935	0.03236198879598179	0.05711111039550858
Smp_336640	4563.186542666779	0.17896768063672125	0.08365012824362704	2.1394788554954314	0.03239690658561042	0.05716241189067542
Smp_121790	2757.834816802085	0.19574109760869673	0.09153481444594021	2.138433324997889	0.03248159018244116	0.057301487824104366
Smp_003700	2480.3910316252604	0.30558540706043075	0.14290927375071305	2.1383175425933896	0.03249097972435617	0.05730770963651778
Smp_126530	347.33336465979653	0.4379312209127543	0.20482037147530688	2.1381233602808463	0.032506732440069366	0.057314810534213216
Smp_142270	2019.065848787749	-0.1977000821029228	0.09246312581733887	-2.1381505368256724	0.03250452739461967	0.057314810534213216
Smp_325990	8.042143888130703	-1.8972169665152923	0.8874113684622089	-2.1379227649550745	0.032523012270084986	0.057333173118139
Smp_200230	552.1075066756404	0.345136232132574	0.16145144621839705	2.1377091392894965	0.032540357289307015	0.05735340650973243
Smp_017230	2763.976073139096	-0.3781967223657672	0.17694380385374614	-2.1373832489685127	0.03256683273387106	0.057389722367692374
Smp_088550	5841.966516167838	0.3020775946865439	0.14134743126397237	2.1371282943402137	0.03258755819895255	0.057415894267260494
Smp_342990	177.65016810611863	0.3943741223129265	0.18454394686834721	2.137020091990723	0.03259635746818312	0.05742104780167417
Smp_140650	107.67420941566762	-0.2963228954605043	0.138668100616509	-2.136921859772166	0.03260434770521712	0.05742477456189141
Smp_212870	1091.4594272334612	0.24088396700933815	0.11276091902610207	2.1362362872688005	0.03266015909178936	0.057512710344485865
Smp_131050	493.9671437883638	-0.35999256487085046	0.16852812769441644	-2.1360978122512986	0.032671442053202875	0.05752221651117761
Smp_087330	922.0037321842216	0.3284147702936641	0.15379777971348868	2.1353674344679816	0.03273100857604292	0.05761671327765524
Smp_005010	3273.2946048901235	0.16659501659048412	0.0780279901105887	2.135067382286405	0.03275550649977444	0.05764945553390262
Smp_203600	1039.108138971728	0.2289252033368133	0.10726320472167457	2.134237961012129	0.032823306753194594	0.05774929974596391
Smp_267020	3441.7330004904534	-0.27057119917398614	0.12678132098141848	-2.1341566492562576	0.032829959968114726	0.05774929974596391
Smp_315500	255.55886847616873	-0.6713561786934034	0.3145740225177987	-2.134175521932736	0.032828415636207926	0.05774929974596391
Smp_207030	1415.8327228530893	0.1717097822918176	0.08051437054208561	2.1326600597599317	0.03295262256906337	0.05795463936894466
Smp_137720	1430.9382708085657	-1.5570687211060994	0.730215805915104	-2.132340478654507	0.03297886666523686	0.05799036187312292
Smp_133940	1693.4580008340247	0.1965645077555501	0.09220257561246223	2.1318765386959773	0.03301699739364258	0.058046969338643215
Smp_149500	3460.321242849227	-0.2620554964195885	0.12293803157930716	-2.1316064122153837	0.033039216178481455	0.05807558679098296
Smp_314750	136.33120034633163	-0.5884223548603994	0.2762688759024884	-2.1298901403142074	0.03318068434094404	0.05831377012454656
Smp_345740	774.6251234997422	-0.2733895244656008	0.12841371564147305	-2.1289744876543835	0.03325637122485232	0.058436280554185045
Smp_172170	3.2065806749164225	1.2627642682702866	0.5931839477963666	2.1287903574622344	0.033271609060788465	0.05845254826908829
Smp_050590	2071.9942681836333	0.2463585232653671	0.11574582226421083	2.128444193026761	0.03330027233966705	0.05849239211504859
Smp_180430	266.0951011460496	0.6510595941203985	0.3061963130257363	2.126281625297284	0.03347981707863646	0.05879719941496073
Smp_247620	398.1593155150557	-0.4883012601376181	0.22973496264589316	-2.125498245951669	0.033545060275881056	0.05890119708940854
Smp_168460	691.1195675860621	0.47933202323669305	0.225580763935554	2.1248798650829688	0.033596638470721356	0.05898116757386876
Smp_333900	245.34462478474876	0.6507529955403732	0.30628230423621156	2.1246836220694565	0.03361302097052867	0.0589993320141709
Smp_029160	4339.563545034542	-0.2973400058583075	0.13995940718143846	-2.124473172945398	0.033630596998090595	0.05900954912819406
Smp_332570	1796.7410144386295	0.2107727173833015	0.09921193557033414	2.1244693611876846	0.03363091541618098	0.05900954912819406
Smp_319660	93.522496788135	0.3105332751641503	0.14618556790032736	2.12424030377526	0.03365005463573041	0.05903253482847537
Smp_010280	1906.2395513586414	-0.3305658925902713	0.15565150154059254	-2.123756528645261	0.033690507774504115	0.059082295209145624
Smp_026540	682.4235967898371	-0.21595749198288225	0.10168602870874215	-2.1237675885784295	0.03368958248169391	0.059082295209145624
Smp_170010	386.29162707288907	-0.503386493217633	0.23711626770816402	-2.1229521621738194	0.033757860736392024	0.05918979169475014
Smp_026280	2143.513425163472	-0.18241847923791588	0.08593151697590443	-2.1228355515830915	0.03376763457791835	0.05919631061677759
Smp_091390	5036.692630141802	0.298499681698709	0.14062647366394232	2.1226421591999753	0.03378384930205676	0.059214116357827654
Smp_133370	1341.8555437978937	-0.408915388093764	0.19266258561529656	-2.1224431655364326	0.033800540607623025	0.05922213379449993
Smp_326390	291.8451370712605	-0.7788671105473065	0.3669615817910553	-2.1224758917427673	0.03379779509557486	0.05922213379449993
Smp_018980	424.05109209363303	0.299949088596594	0.14135228611575074	2.1219967277428493	0.033838012832778264	0.05927716405742071
Smp_158860	2276.522839539019	-0.24689594293746098	0.11643265289868818	-2.1205043155058325	0.03396353798131759	0.059486397378136435
Smp_335135	5666.142810237895	-1.3880504967692215	0.6547714570678919	-2.1199007406110826	0.03401441694006327	0.05956483797726952
Smp_174780	173.55229510406502	-0.603252308675989	0.2846274801349743	-2.1194450668990865	0.03405287156901786	0.05962149732888224
Smp_012480	1418.0162141088797	0.2972592789642157	0.1403056100489271	2.1186556892525967	0.034119575663081575	0.059727588127976794
Smp_164480	1.5514869374839888	1.0904592657103487	0.5147210091527206	2.118544311034336	0.03412899634475023	0.059733382143228916
Smp_097810	2739.996514094849	-0.19597647600098075	0.09253204615000792	-2.1179308591455372	0.03418092367826206	0.059813556919980596
Smp_155310	109.68533988771937	-0.3221320152066917	0.1521344813413676	-2.1174161989212323	0.03422454059276001	0.05987916310976
Smp_321830	32.04332062670691	0.3423016568370383	0.1616900772912101	2.117023274226901	0.03425787256085465	0.05992675452440126
Smp_332260	7125.246003953571	0.3106748149506895	0.14678317433017354	2.1165560451217567	0.03429754390725276	0.05998541629869309
Smp_172640	265.4308328180908	0.40364667889113254	0.1907914859583081	2.115643037548005	0.03437517859308908	0.06011044199417634
Smp_038030	2271.2088760554047	0.2646377330508337	0.12513778794452138	2.114770745093866	0.03444949140797919	0.0602296151874435
Smp_330500	1156.6969664727392	0.21447705250988877	0.10143274332526858	2.1144755182467687	0.03447467360303793	0.06026286381789981
Smp_159190	9960.615456823272	-0.5693166959455588	0.2692655427958666	-2.1143317857686843	0.03448693935553694	0.060273526229281886
Smp_059130	6669.174406383991	-0.21184295809095582	0.10020967059333312	-2.113997150540974	0.034515510693048916	0.06031267733724583
Smp_037690	15.895806517242443	0.6854586354020906	0.3243817662942642	2.113123198115501	0.03459022461105845	0.06043242995050873
Smp_051130	705.1813462507404	-0.5217062312641633	0.2469189584979603	-2.112864214387462	0.03461239156656614	0.060460351601712654
Smp_032930	2630.359287409688	0.2350910987297539	0.11127588018989845	2.112686939241082	0.03462757190942316	0.06047606135690752
Smp_137080	2495.124380219429	-0.25681393954850096	0.12159041551751934	-2.112123216747277	0.034675882131940214	0.060549615548359345
Smp_046800	1891.4717970278275	-0.472002950996749	0.22358039398836513	-2.1111106505220287	0.03476280220208658	0.060690550370672676
Smp_092950	3119.755113714215	-0.296835435302935	0.14061809646496296	-2.11093339168402	0.034778037465329044	0.060706306468498464
Smp_056930	5136.692839397674	-0.3417023151749155	0.16190922704715835	-2.110456095719547	0.03481908904425639	0.06076711219560903
Smp_060240	1583.0472963222228	0.22889597377972115	0.10855010992787323	2.108666439230807	0.034973383636522325	0.06102549536719132
Smp_332980	4109.253668482457	-1.4078287073349063	0.6678256826074903	-2.1080781167895686	0.03502423297091334	0.061103315597122586
Smp_317540	1530.057030734952	-0.2718916795045918	0.1290016789164021	-2.1076600071289597	0.03506040898935547	0.06115551353871337
Smp_341540	21.086821517136997	1.174160362018883	0.5574508001332925	2.106303124397935	0.03517803009513245	0.061349731343429026
Smp_022450	7136.2205460319	-0.9637043311903822	0.45759105167379577	-2.1060384106404704	0.03520101597452859	0.06137886749037049
Smp_074930	4003.8290128960552	0.28055548558876964	0.1332611856554736	2.1053053386010157	0.035264737707402793	0.0614790103602394
Smp_042980	1547.994115462799	0.2417956846967201	0.11492035611122818	2.104028327781136	0.03537597603220161	0.061661941104631024
Smp_307240	6232.565828462117	-1.775038389142328	0.843799811318595	-2.1036250131041134	0.03541117027225896	0.06171228194175991
Smp_343400	568.1624966413087	-0.5510884200035552	0.26205035575314367	-2.1029867271872384	0.035466929741195426	0.06179843818541627
Smp_248000	1950.5697917345171	0.38355884562658005	0.18254568436812565	2.101166329701264	0.03562636794477785	0.062065183863875155
Smp_346950	21.147966084966956	0.7498810046970158	0.35695225264304575	2.1007879881539813	0.035659581348082316	0.06211197570874994
Smp_176630	835.2223386922018	0.1369177635921537	0.06520466980466863	2.0998153046754706	0.03574509140582248	0.062249825136631874
Smp_095920	2139.1297346539463	0.17481850055881565	0.08326107148412347	2.099642695472045	0.035760283995902	0.062265189893114
Smp_097180	5253.008295082676	0.354766392403145	0.16899175740635106	2.0993118117003036	0.03578942287880969	0.062304827896770214
Smp_006760	129.02072748096325	0.39301354055236576	0.18723363488251354	2.099054161924358	0.035812126518624136	0.06233325084037588
Smp_140480	7677.636999154321	0.4521126913708834	0.21539698342427296	2.0989741090307907	0.035819183137779195	0.06233443389207614
Smp_212990	559.6746316610636	-0.17683576556789346	0.08427487261532116	-2.098321362941399	0.035876766620283544	0.06242353038684081
Smp_008470	3122.323981702497	-0.16943807033124808	0.08082721098609767	-2.0962998508063273	0.036055599981133814	0.06271236473586886
Smp_093930	3100.7792562210657	-0.34620828863493364	0.16514966095123343	-2.096330604863697	0.036052873636328836	0.06271236473586886
Smp_312770	3625.3475062051693	-0.13899305253711577	0.06634999353572626	-2.0948465121141986	0.03618463891881588	0.06292560850941563
Smp_311360	7605.227172037416	0.2679649229122254	0.12792690833118242	2.094672078047152	0.036200152986897466	0.06294139015420183
Smp_061580	4238.384520475843	0.3028584082731106	0.1445939658745547	2.094543893594158	0.036211557254177594	0.06295002172498416
Smp_126050	629.0479304771238	-0.47259845359391106	0.2256967426035458	-2.0939533647770348	0.036264134764704956	0.06303021289562427
Smp_086460	4677.768238043349	0.22600419234728084	0.10794025948941464	2.093789596359497	0.036278727343594795	0.06304436618375807
Smp_138290	2700.654222489501	0.23402816717129954	0.11188847354574917	2.0916199833185645	0.036472523477418625	0.06336987504297317
Smp_345970	3249.1727682477713	-0.24387375875543865	0.11668054043767459	-2.090097953271864	0.03660900150614681	0.0635956974804665
Smp_241410	812.8987804899184	-0.4512916202424599	0.21593937110203967	-2.089899669241915	0.03662681331462195	0.06361533407079416
Smp_157760	213.80228085727464	-0.37549782231492423	0.17968424115267573	-2.089764911525368	0.03663892278258297	0.06362506132523513
Smp_126580	26.03686072001178	0.9729175688731833	0.4656471869116241	2.089387837444049	0.03667282517637447	0.06367262275294146
Smp_307260	849.4052650690003	-0.5456595125982147	0.26133054713024917	-2.088005090067996	0.03679737553332622	0.06387752545520578
Smp_135460	1851.5352748086784	-0.4297423842440989	0.20588273606722035	-2.0873162677602495	0.03685955522820703	0.06397410375634299
Smp_333300	1305.3986299546177	0.2669202881345822	0.1278823677749322	2.087232921776606	0.03686708489998848	0.06397581304764556
Smp_303420	30508.067181889925	0.605979126254472	0.29034454872917387	2.0871035082518947	0.036878779017821314	0.06398474705346173
Smp_335130	3443.166867874451	-1.3202123046538987	0.632605045240134	-2.0869455825360235	0.03689305384564471	0.0639981546302
Smp_149230	133.14942061958743	-0.52136364571048055	0.24983524876092836	-2.086829814032296	0.0369035210927247	0.06400495363402837
Smp_170910	2494.257687396939	-0.21170003837781337	0.1014911768367031	-2.0858959859972233	0.03698804597861285	0.06414017197816935
Smp_085010	1664.3787329716815	-1.5628664496883213	0.7493881297340217	-2.0855233592277815	0.03702182005536049	0.06418735208250245
Smp_180790	1188.1570017128674	-0.1462094172128733	0.07012194745014609	-2.085073540161194	0.03706262565389979	0.0642467043388669
Smp_130480	2636.4967741241544	-0.10852392871961287	0.05205257636373003	-2.0848906298369467	0.03707922941938237	0.0642640899954721
Smp_105480	555.5389351782302	-0.32200497275438755	0.15446956088667108	-2.0845852794948474	0.03710696184339353	0.06427796420683532
Smp_153110	70037.67636744212	0.42944049509741256	0.2060035254647543	2.084626921449879	0.037103178812379095	0.06427796420683532
Smp_301610	53.331364504799964	0.39119652388580456	0.1876507205275858	2.084705685040502	0.03709602430405792	0.06427796420683532
Smp_308360	6408.133883983927	-0.1477124113310545	0.07089055504494322	-2.0836684271608217	0.037190338037127194	0.06441097702213294
Smp_064650	1872.1557003386188	-0.15726462079994608	0.07553304264282934	-2.0820638927998467	0.0373366340655666	0.06465289601256217
Smp_210150	3752.4349228610527	0.176258829050409	0.08468971700103856	2.0812305825540487	0.03741280554823858	0.06477332168509248
Smp_334260	4162.292510041069	-0.21143335699101704	0.1016011692246542	-2.081013029717293	0.037432713443832935	0.06479631200875986
Smp_329280	154.07183486022376	-0.46233417400925325	0.22218987724637868	-2.080806649425288	0.037451607290910856	0.06481753917646134
Smp_350140	2673.77537734118	0.43547575317409554	0.20929655851961312	2.0806637063422486	0.03746469830097884	0.06482871763003507
Smp_007210	3002.7234617577537	-0.2668518324907844	0.12826226113658773	-2.080517138292232	0.0374781253361357	0.06484047347977459
Smp_154610	9495.483427581275	0.30829894571354055	0.14819959266445557	2.0802954999449432	0.03749843730710345	0.06486182422510715
Smp_162640	989.3111678169566	-0.2436307302865038	0.11711677557974061	-2.0802376865355585	0.037503737137627176	0.06486182422510715
Smp_157950	1965.6417734752615	0.41296939163833196	0.19853024997471558	2.080133338324648	0.037513304487569565	0.06486689392640943
Smp_018620	3140.706423629331	-0.14829249464290611	0.07131240569868778	-2.079476820197006	0.03757354616501453	0.06495957088132596
Smp_342640	117.98021762062974	-0.5508348169925927	0.2649172902140221	-2.079270917151473	0.03759245664406645	0.06498077165265244
Smp_336310	414.90625575211834	0.4918729373960371	0.23656897651569125	2.0791945953378717	0.03759946822366592	0.06498140061639575
Smp_157050	303.1507331722697	-0.5991819113450146	0.288192044855969	-2.0791063530031524	0.037607576312092716	0.06498392406765181
Smp_342280	112.86560876555981	-0.7149962310652319	0.3440715394800556	-2.0780452581044626	0.037705190874834996	0.06514108179595476
Smp_172180	11220.849397585951	-1.8240685969322952	0.877819897836544	-2.0779531216230747	0.037713677057763885	0.06514422923478388
Smp_000280	7.799216341817114	-1.270404428719763	0.6114272081723723	-2.0777688852237226	0.03773065092923385	0.06516203406948072
Smp_044400	625.8032895442484	-0.24608223214218863	0.1184480627783131	-2.0775538777933003	0.03775046798230558	0.06518474201148862
Smp_345360	342.4833651540834	-0.4323363135569198	0.2081078377798877	-2.0774629065830523	0.03775885538729213	0.06518770953917
Smp_088660	5101.293294086262	0.20331897720654585	0.09788453115888847	2.0771308275105667	0.03778948602181502	0.06522907043320533
Smp_210820	3513.652223759228	-0.2273703822661269	0.10951737792015263	-2.076112363025154	0.03788356000530487	0.06537990802469193
Smp_124850	2590.167208445096	-0.2061108701676569	0.0992825444335887	-2.0760031014870592	0.037893664145250035	0.06538580176872358
Smp_344480	226.47986550262323	-0.39987808611572107	0.1926329087264245	-2.075855515859049	0.037907316007477904	0.06539781397336683
Smp_244960	20719.1965375448	0.6873049519854368	0.3312909946972937	2.074626123216658	0.038021199071276324	0.06558271059144628
Smp_187800	575.4489423134991	-0.3893103935580647	0.18766494294861763	-2.074497172680021	0.03803316106612503	0.06559176948154061
Smp_163000	2200.9377167526795	0.21504930216937715	0.10368476394883949	2.0740684935685203	0.03807295015333341	0.06564880715273136
Smp_303540	2089.808346907424	-1.3020671016563257	0.628081877839633	-2.0730849712380652	0.038164372403895225	0.0657948395499252
Smp_344060	6536.976279795563	0.2700669993222216	0.13028435214521505	2.0729043425046525	0.03818118282429797	0.06581221338520767
Smp_267300	1645.4654454629626	-0.17917577867934129	0.08646333520880264	-2.0722746612381404	0.038239834071811925	0.06590168865514132
Smp_344690	2735.9006272430106	-0.44138819634253995	0.21305652781772638	-2.071695248503042	0.03829387074405665	0.06598318112518134
Smp_149320	1136.2128992908865	-0.2434696847160549	0.1176120875365123	-2.0701076718876408	0.03844226261557074	0.06622719722721254
Smp_336200	80.2488705859956	-1.0254559134545853	0.49564062588759566	-2.068950485279922	0.03855073336292657	0.06640236451499687
Smp_045810	1589.2475903134198	0.2109393561860248	0.10196800953941622	2.068681708496871	0.03857596477850914	0.06643411834212948
Smp_138080	15871.21169150779	2.367945893123646	1.1450052208954018	2.068065585999596	0.038633856229932484	0.06651038123416521
Smp_161650	312.87259819010626	0.35802255256718274	0.17311540182502985	2.0681149614234853	0.03862921414889167	0.06651038123416521
Smp_196160	5417.975110694588	-0.2232742160616667	0.1079679850089831	-2.0679668703930147	0.03864313850007187	0.06651464674030684
Smp_129320	5280.476028826298	0.21519989695728203	0.10407231941427032	2.0677918794204753	0.03865959763246852	0.06653126177066544
Smp_247380	539.9631073165635	0.33936553513629136	0.16413650379968941	2.067581112550379	0.03867942964788651	0.06655367449535128
Smp_074590	3153.6811484839404	-0.3395887159963953	0.1642688664029075	-2.067273753283688	0.038708365977283964	0.06659174189157879
Smp_181170	1489.9191952875522	-0.2650736244943215	0.12828584734227508	-2.0662733262156943	0.03880267855940774	0.06674224580647733
Smp_016640	2020.1235302346959	-0.1749692405818229	0.0846821604052169	-2.0661877276697798	0.03881075719219843	0.06674439682507735
Smp_203170	1337.1699556279177	0.3189463194869291	0.15437640379119577	2.0660302459067834	0.03882562376325481	0.06675821851993241
Smp_337440	6866.379430980064	-0.4241416988068099	0.2053412546727713	-2.065545472012994	0.0388714176920876	0.06682520364758289
Smp_329770	231.2592576242753	0.25815149795455866	0.12498973315793659	2.065381623211879	0.038886905960735	0.06684007486657018
Smp_323170	778.7862098785314	-1.3533050111499993	0.6556387788499156	-2.0641015370138573	0.039008090278111224	0.06703658271247138
Smp_079650	7146.299119548131	-0.28305426575377807	0.13714815532718108	-2.063857622280977	0.039031217757897425	0.06706453745534317
Smp_317160	533.3789853446395	-1.677276874686821	0.8129284614574469	-2.0632527389676327	0.039088621774366755	0.06715136693223814
Smp_014010	6725.267123520491	0.22490557748951323	0.10907287445861914	2.0619753408519506	0.039210083730537006	0.0673481933695307
Smp_058780	1870.7470775988468	0.21137827009593782	0.10255126922512271	2.061196040703463	0.03928434111455395	0.06746388517125174
Smp_154780	2183.3193212204274	-0.17995117259083127	0.08732691256804523	-2.06066111006287	0.039335382280594564	0.06753967359789423
Smp_210930	3181.6925829500133	0.29834173032918626	0.14480661899165226	2.0602768879396662	0.03937207811521697	0.06759080849600385
Smp_117390	777.4924611966251	0.3021672341392801	0.14667604202442186	2.0600994543401208	0.03938903404230172	0.06760804350544325
Smp_321770	506.6156916516654	-0.40635743212096415	0.1972643488639133	-2.059963873154281	0.0394019946430049	0.06761841601744609
Smp_323560	4547.7100778068825	-0.40890204606152364	0.1985299080069316	-2.0596496022516013	0.03943205063745743	0.06765811742691703
Smp_300410	114.15501843403827	0.2949066649028668	0.14336189962949764	2.0570783845988316	0.039678686555905146	0.06806935083958807
Smp_142950	2018.2012088232914	0.19403208647753703	0.09436917860600619	2.0560959557317555	0.03977326800175803	0.06821963409671605
Smp_345610	54.596787277858155	-0.6829015901766903	0.3323625011092245	-2.0546890455378657	0.03990904868685085	0.06844051770420474
Smp_319070	457.85124954655225	-0.4078536501109855	0.1985311448412609	-2.0543560076535705	0.03994124762599774	0.06847171089865449
Smp_347270	1371.8053688732923	-0.7580689623077702	0.36900188816009544	-2.054376919553522	0.03993922516267203	0.06847171089865449
Smp_159140	2258.455297233526	-0.2319318565080457	0.11291769379833363	-2.053990377471457	0.0399766230486605	0.06852033847109529
Smp_179940	229.5633484212453	-0.5271031518629697	0.2566434369924459	-2.0538345263763147	0.03999171001935793	0.06853418047672226
Smp_200310	178.71951960316358	-0.3005715142001121	0.14635965460880293	-2.053650064995671	0.04000957281449681	0.06855277375314747
Smp_059750	1349.447968299242	0.2812545716781889	0.1370019956581419	2.0529231733236744	0.04008002915310858	0.06866145898556543
Smp_247630	1616.0991013671298	0.24410671439514717	0.11891577803292773	2.0527697706149146	0.0400949116509156	0.06867491876427195
Smp_245690	170.95847729676748	-0.6204965645559702	0.3023472106541631	-2.052264888481869	0.04014392633799702	0.06874682549998615
Smp_076530	5631.2492917786	0.2753621345748083	0.1342625749206667	2.0509224907798376	0.040274495515029145	0.0689583453598546
Smp_332360	5890.014687152174	-0.3221062484660215	0.15708109382581437	-2.0505729914460735	0.04030854882272686	0.06900456475344222
Smp_314790	82.94344404429516	-2.073729058452668	1.011461391206852	-2.050230563895616	0.04034193677224086	0.069049629127763
Smp_135960	1953.2028561516206	0.31363221190598883	0.15310839531599688	2.0484324929321516	0.04051764044595219	0.06933822397744795
Smp_247740	2664.065557271705	-0.15421726646663256	0.07530657919687056	-2.0478591394182093	0.04057380357799836	0.06942218273672922
Smp_129900	7071.672531426938	-0.5340812250174888	0.2608588721228521	-2.0473952857005453	0.0406192888833294	0.06948784543831728
Smp_027850	2005.7646682604109	0.2378749156594135	0.11619131853169888	2.047269268181317	0.04063165357372815	0.06949683529014744
Smp_135860	964.4465267104636	0.446480177410406	0.21810276738973525	2.0471091804744295	0.040647365791688754	0.06950970847230328
Smp_245780	6032.318958418808	0.21390072792528161	0.1044923029971466	2.0470476943275204	0.04065340187582178	0.06950970847230328
Smp_323280	116.29575001084118	0.707131914395833	0.34563524372061477	2.045890652769845	0.04076713019409416	0.06969197230627325
Smp_010800	533.916615472238	0.23680803853809015	0.1158213268900265	2.0445978724017015	0.04089451943958932	0.06989752186081231
Smp_006060	4015.6573698849706	-0.1673018342990227	0.08186033349416733	-2.0437472846472486	0.04097851933587384	0.07002885078814106
Smp_010690	3202.518454095649	0.17810755439678563	0.08720420045293792	2.042419441628917	0.04110994286831662	0.07024116265299683
Smp_091730	4192.66929694874	-0.26042834276962334	0.12752496190293638	-2.0421754210586966	0.041134133653475985	0.07027021259397549
Smp_079220	87116.37770617892	0.43063679545435274	0.21098599604610369	2.041068144448089	0.041244054203561226	0.07043574512341481
Smp_323600	2.060205871078458	1.407710384595134	0.6896977085500101	2.041054170753506	0.041245442975593495	0.07043574512341481
Smp_321860	178.94874075666996	-0.2777660794081721	0.13611865955499278	-2.0406172108677936	0.04128889011053211	0.07049762459920549
Smp_133330	3711.3130946445376	0.2708552112199893	0.13284979039783923	2.038807968073352	0.04146919676651795	0.07079311882513326
Smp_089320	341.34760369924163	-0.6994431419859518	0.3431152223020392	-2.0385080478016286	0.0414991507434343	0.07083188379903445
Smp_030280	2067.357599972385	0.296593625259683	0.1455538312208408	2.0376902673875885	0.041580918133135684	0.07095905634626419
Smp_087250	40612.6046801035	-0.5489687589783455	0.26970621578637266	-2.0354323587898677	0.04180738815663212	0.0713330806826809
Smp_147110	291.3426998072687	0.4454368653376495	0.21888434802504178	2.0350329722374148	0.041847555423940856	0.07138915432269143
Smp_072870	965.5571657935354	0.24382728877959836	0.11984233589691119	2.0345672249691416	0.04189443800025872	0.07145666226706142
Smp_318640	928.9758291514223	-1.1988964202264736	0.5893307792200988	-2.0343353215202065	0.04191779820165754	0.07148403304626699
Smp_139940	219.0686130750658	-0.9593537977022397	0.4716966379636509	-2.033836411986824	0.04196809195124553	0.07155731708066022
Smp_011990	1108.6224575457948	0.6352807386810736	0.312431680256673	2.033342899667439	0.04201789185527383	0.07162973367375335
Smp_326760	33.7671407007054	-0.7646931054298142	0.3761341319744265	-2.0330330071768277	0.04204918839269089	0.07167058701631272
Smp_340750	155.9659832663964	-0.39627661146637455	0.1949438997427529	-2.0327725668220418	0.04207550593319339	0.07170294116055882
Smp_056080	31.57017829069711	0.7408823059405997	0.36449304769324914	2.0326376885084323	0.04208914088624399	0.07170670810092802
Smp_069240	1752.8550624767752	-0.295934776471831	0.14559380341050462	-2.032605574822693	0.04209238783459079	0.07170670810092802
Smp_346770	27.726060308523657	-0.3579460055281799	0.17616551454756085	-2.0318733007846563	0.042166484087560366	0.07182041853213149
Smp_246450	2401.804324378622	0.2570954861449511	0.1265938727359351	2.030868323945126	0.042268353820115574	0.07198138651422122
Smp_012570	5292.246040580541	-0.2098929825935758	0.1033651764891633	-2.030596664395777	0.042295926379447166	0.07201579522018743
Smp_326800	9.99911692811797	-0.8161166825926246	0.40224794275594933	-2.028889637075848	0.04246953251149912	0.07229879489723161
Smp_125210	34.82577675334994	-0.790540958596926	0.38984576333202403	-2.027830062433275	0.042577595013176824	0.07247013603583553
Smp_099310	4486.424341560074	0.20226551936431328	0.0997818298416721	2.027077672210023	0.042654469898310156	0.07258834318523359
Smp_141680	1312.4174397396287	-0.6663909650185919	0.3287760376243396	-2.026884227432694	0.04267425392442055	0.0726093702543448
Smp_311480	33.962692361853364	-1.2474961978029564	0.6155273356279858	-2.026711285746896	0.042691947622571814	0.0726261001312023
Smp_347950	2153.596638917629	-0.2298444800508098	0.11341143533659766	-2.0266428986516796	0.04269894603110175	0.0726261001312023
Smp_072320	696.411505188761	0.27944964037048453	0.13792558976994304	2.0260898708977835	0.04275557589701792	0.07270976937949725
